timestamp,lot_id,capacity,occupied,available,occupancy_rate,rain_mm,event_flag,exam_period
2026-05-04 18:00:00,P5,120,28,92,0.23333333333333334,0.0,0,0
2026-05-04 18:00:00,P6,300,6,294,0.02,0.0,0,0
2026-05-04 18:30:00,P1,180,37,143,0.20555555555555555,0.0,0,0
2026-05-04 18:30:00,P2,140,29,111,0.20714285714285716,0.0,0,0
2026-05-04 18:30:00,P3,220,33,187,0.15,0.0,0,0
2026-05-04 18:30:00,P4,260,21,239,0.08076923076923077,0.44,0,0
2026-05-04 18:30:00,P5,120,21,99,0.175,0.0,0,0
2026-05-04 18:30:00,P6,300,7,293,0.023333333333333334,0.0,0,0
2026-05-04 19:00:00,P1,180,44,136,0.24444444444444444,0.0,0,0
2026-05-04 19:00:00,P2,140,22,118,0.15714285714285714,0.0,0,0
2026-05-04 19:00:00,P3,220,39,181,0.17727272727272728,0.0,0,0
2026-05-04 19:00:00,P4,260,19,241,0.07307692307692308,0.0,0,0
2026-05-04 19:00:00,P5,120,24,96,0.2,0.0,0,0
2026-05-04 19:00:00,P6,300,6,294,0.02,0.0,0,0
2026-05-04 19:30:00,P1,180,39,141,0.21666666666666667,0.0,0,0
2026-05-04 19:30:00,P2,140,27,113,0.19285714285714287,0.0,0,0
2026-05-04 19:30:00,P3,220,25,195,0.11363636363636363,0.0,0,0
2026-05-04 19:30:00,P4,260,22,238,0.08461538461538462,0.0,0,0
2026-05-04 19:30:00,P5,120,19,101,0.15833333333333333,0.0,0,0
2026-05-04 19:30:00,P6,300,6,294,0.02,0.88,0,0
2026-05-04 20:00:00,P1,180,43,137,0.2388888888888889,0.0,0,0
2026-05-04 20:00:00,P2,140,26,114,0.18571428571428572,0.0,0,0
2026-05-04 20:00:00,P3,220,27,193,0.12272727272727273,0.0,0,0
2026-05-04 20:00:00,P4,260,8,252,0.03076923076923077,0.0,0,0
2026-05-04 20:00:00,P5,120,23,97,0.19166666666666668,0.0,0,0
2026-05-04 20:00:00,P6,300,6,294,0.02,0.0,0,0
2026-05-04 20:30:00,P1,180,45,135,0.25,0.0,0,0
2026-05-04 20:30:00,P2,140,21,119,0.15,0.0,0,0
2026-05-04 20:30:00,P3,220,17,203,0.07727272727272727,0.0,0,0
2026-05-04 20:30:00,P4,260,18,242,0.06923076923076923,0.0,0,0
2026-05-04 20:30:00,P5,120,20,100,0.16666666666666666,0.0,0,0
2026-05-04 20:30:00,P6,300,6,294,0.02,0.0,0,0
2026-05-05 07:00:00,P1,180,57,123,0.31666666666666665,1.73,0,0
2026-05-05 07:00:00,P2,140,40,100,0.2857142857142857,0.0,0,0
2026-05-05 07:00:00,P3,220,56,164,0.2545454545454545,0.0,0,0
2026-05-05 07:00:00,P4,260,48,212,0.18461538461538463,0.0,0,0
2026-05-05 07:00:00,P5,120,33,87,0.275,0.53,0,0
2026-05-05 07:00:00,P6,300,30,270,0.1,0.0,0,0
2026-05-05 07:30:00,P1,180,69,111,0.38333333333333336,0.0,0,0
2026-05-05 07:30:00,P2,140,54,86,0.38571428571428573,0.0,0,0
2026-05-05 07:30:00,P3,220,72,148,0.32727272727272727,0.0,0,0
2026-05-05 07:30:00,P4,260,74,186,0.2846153846153846,0.0,0,0
2026-05-05 07:30:00,P5,120,46,74,0.38333333333333336,0.0,0,0
2026-05-05 07:30:00,P6,300,47,253,0.15666666666666668,0.0,0,0
2026-05-05 08:00:00,P1,180,90,90,0.5,0.0,0,0
2026-05-05 08:00:00,P2,140,68,72,0.4857142857142857,0.0,0,0
2026-05-05 08:00:00,P3,220,99,121,0.45,0.0,0,0
2026-05-05 08:00:00,P4,260,113,147,0.4346153846153846,5.83,0,0
2026-05-05 08:00:00,P5,120,55,65,0.4583333333333333,0.0,0,0
2026-05-05 08:00:00,P6,300,82,218,0.2733333333333333,0.0,0,0
2026-05-05 08:30:00,P1,180,127,53,0.7055555555555556,0.0,0,0
2026-05-05 08:30:00,P2,140,88,52,0.6285714285714286,0.0,0,0
2026-05-05 08:30:00,P3,220,130,90,0.5909090909090909,0.0,0,0
2026-05-05 08:30:00,P4,260,135,125,0.5192307692307693,0.0,0,0
2026-05-05 08:30:00,P5,120,72,48,0.6,0.0,0,0
2026-05-05 08:30:00,P6,300,136,164,0.4533333333333333,0.0,0,0
2026-05-05 09:00:00,P1,180,144,36,0.8,0.0,0,0
2026-05-05 09:00:00,P2,140,107,33,0.7642857142857142,0.0,0,0
2026-05-05 09:00:00,P3,220,162,58,0.7363636363636363,0.0,0,0
2026-05-05 09:00:00,P4,260,160,100,0.6153846153846154,4.92,0,0
2026-05-05 09:00:00,P5,120,89,31,0.7416666666666667,0.0,0,0
2026-05-05 09:00:00,P6,300,180,120,0.6,0.0,0,0
2026-05-05 09:30:00,P1,180,151,29,0.8388888888888889,0.0,0,0
2026-05-05 09:30:00,P2,140,113,27,0.8071428571428572,0.77,0,0
2026-05-05 09:30:00,P3,220,171,49,0.7772727272727272,0.0,0,0
2026-05-05 09:30:00,P4,260,184,76,0.7076923076923077,0.0,0,0
2026-05-05 09:30:00,P5,120,94,26,0.7833333333333333,0.0,0,0
2026-05-05 09:30:00,P6,300,186,114,0.62,0.0,0,0
2026-05-05 10:00:00,P1,180,152,28,0.8444444444444444,0.0,0,0
2026-05-05 10:00:00,P2,140,110,30,0.7857142857142857,0.0,0,0
2026-05-05 10:00:00,P3,220,160,60,0.7272727272727273,0.0,0,0
2026-05-05 10:00:00,P4,260,179,81,0.6884615384615385,0.0,0,0
2026-05-05 10:00:00,P5,120,93,27,0.775,0.0,0,0
2026-05-05 10:00:00,P6,300,185,115,0.6166666666666667,0.0,0,0
2026-05-05 10:30:00,P1,180,137,43,0.7611111111111111,2.99,0,0
2026-05-05 10:30:00,P2,140,94,46,0.6714285714285714,0.17,0,0
2026-05-05 10:30:00,P3,220,140,80,0.6363636363636364,0.0,0,0
2026-05-05 10:30:00,P4,260,157,103,0.6038461538461538,3.42,0,0
2026-05-05 10:30:00,P5,120,84,36,0.7,0.0,0,0
2026-05-05 10:30:00,P6,300,155,145,0.5166666666666667,0.0,0,0
2026-05-05 11:00:00,P1,180,122,58,0.6777777777777778,0.0,0,0
2026-05-05 11:00:00,P2,140,85,55,0.6071428571428571,0.0,0,0
2026-05-05 11:00:00,P3,220,128,92,0.5818181818181818,0.0,0,0
2026-05-05 11:00:00,P4,260,139,121,0.5346153846153846,0.0,0,0
2026-05-05 11:00:00,P5,120,71,49,0.5916666666666667,0.0,0,0
2026-05-05 11:00:00,P6,300,122,178,0.4066666666666667,1.57,0,0
2026-05-05 11:30:00,P1,180,109,71,0.6055555555555555,0.0,0,0
2026-05-05 11:30:00,P2,140,80,60,0.5714285714285714,0.0,0,0
2026-05-05 11:30:00,P3,220,112,108,0.509090909090909,0.0,0,0
2026-05-05 11:30:00,P4,260,111,149,0.4269230769230769,0.0,0,0
2026-05-05 11:30:00,P5,120,64,56,0.5333333333333333,0.0,0,0
2026-05-05 11:30:00,P6,300,107,193,0.3566666666666667,0.0,0,0
2026-05-05 12:00:00,P1,180,104,76,0.5777777777777777,0.0,0,0
2026-05-05 12:00:00,P2,140,69,71,0.4928571428571429,0.0,0,0
2026-05-05 12:00:00,P3,220,93,127,0.42272727272727273,0.0,0,0
2026-05-05 12:00:00,P4,260,99,161,0.38076923076923075,0.1,0,0
2026-05-05 12:00:00,P5,120,61,59,0.5083333333333333,2.89,0,0
2026-05-05 12:00:00,P6,300,86,214,0.2866666666666667,0.0,0,0
2026-05-05 12:30:00,P1,180,88,92,0.4888888888888889,0.0,0,0
2026-05-05 12:30:00,P2,140,60,80,0.42857142857142855,0.0,0,0
2026-05-05 12:30:00,P3,220,83,137,0.37727272727272726,0.0,0,0
2026-05-05 12:30:00,P4,260,103,157,0.39615384615384613,0.0,0,0
2026-05-05 12:30:00,P5,120,49,71,0.4083333333333333,0.0,0,0
2026-05-05 12:30:00,P6,300,95,205,0.31666666666666665,0.0,0,0
2026-05-05 13:00:00,P1,180,79,101,0.4388888888888889,0.0,0,0
2026-05-05 13:00:00,P2,140,65,75,0.4642857142857143,0.0,0,0
2026-05-05 13:00:00,P3,220,69,151,0.31363636363636366,0.0,0,0
2026-05-05 13:00:00,P4,260,73,187,0.28076923076923077,0.0,0,0
2026-05-05 13:00:00,P5,120,49,71,0.4083333333333333,0.0,0,0
2026-05-05 13:00:00,P6,300,91,209,0.30333333333333334,1.27,0,0
2026-05-05 13:30:00,P1,180,78,102,0.43333333333333335,0.0,0,0
2026-05-05 13:30:00,P2,140,55,85,0.39285714285714285,0.87,0,0
2026-05-05 13:30:00,P3,220,67,153,0.30454545454545456,0.0,0,0
2026-05-05 13:30:00,P4,260,71,189,0.27307692307692305,0.0,0,0
2026-05-05 13:30:00,P5,120,42,78,0.35,0.0,0,0
2026-05-05 13:30:00,P6,300,58,242,0.19333333333333333,0.0,0,0
2026-05-05 14:00:00,P1,180,75,105,0.4166666666666667,2.33,0,0
2026-05-05 14:00:00,P2,140,54,86,0.38571428571428573,0.0,0,0
2026-05-05 14:00:00,P3,220,77,143,0.35,0.0,0,0
2026-05-05 14:00:00,P4,260,71,189,0.27307692307692305,0.0,0,0
2026-05-05 14:00:00,P5,120,42,78,0.35,0.0,0,0
2026-05-05 14:00:00,P6,300,51,249,0.17,0.0,0,0
2026-05-05 14:30:00,P1,180,73,107,0.40555555555555556,0.0,0,0
2026-05-05 14:30:00,P2,140,46,94,0.32857142857142857,0.0,0,0
2026-05-05 14:30:00,P3,220,55,165,0.25,0.0,0,0
2026-05-05 14:30:00,P4,260,53,207,0.20384615384615384,0.0,0,0
2026-05-05 14:30:00,P5,120,40,80,0.3333333333333333,0.0,0,0
2026-05-05 14:30:00,P6,300,40,260,0.13333333333333333,0.0,0,0
2026-05-05 15:00:00,P1,180,61,119,0.3388888888888889,0.0,0,0
2026-05-05 15:00:00,P2,140,42,98,0.3,2.0,0,0
2026-05-05 15:00:00,P3,220,52,168,0.23636363636363636,0.89,0,0
2026-05-05 15:00:00,P4,260,66,194,0.25384615384615383,0.0,0,0
2026-05-05 15:00:00,P5,120,36,84,0.3,1.42,0,0
2026-05-05 15:00:00,P6,300,32,268,0.10666666666666667,0.0,0,0
2026-05-05 15:30:00,P1,180,59,121,0.3277777777777778,0.0,0,0
2026-05-05 15:30:00,P2,140,40,100,0.2857142857142857,0.0,0,0
2026-05-05 15:30:00,P3,220,47,173,0.21363636363636362,0.0,0,0
2026-05-05 15:30:00,P4,260,48,212,0.18461538461538463,0.0,0,0
2026-05-05 15:30:00,P5,120,36,84,0.3,2.64,0,0
2026-05-05 15:30:00,P6,300,31,269,0.10333333333333333,0.0,0,0
2026-05-05 16:00:00,P1,180,49,131,0.2722222222222222,0.0,0,0
2026-05-05 16:00:00,P2,140,39,101,0.2785714285714286,0.0,0,0
2026-05-05 16:00:00,P3,220,42,178,0.19090909090909092,0.0,0,0
2026-05-05 16:00:00,P4,260,37,223,0.1423076923076923,0.0,0,0
2026-05-05 16:00:00,P5,120,32,88,0.26666666666666666,0.0,0,0
2026-05-05 16:00:00,P6,300,24,276,0.08,0.0,0,0
2026-05-05 16:30:00,P1,180,50,130,0.2777777777777778,0.0,0,0
2026-05-05 16:30:00,P2,140,36,104,0.2571428571428571,0.0,0,0
2026-05-05 16:30:00,P3,220,70,150,0.3181818181818182,0.0,1,0
2026-05-05 16:30:00,P4,260,35,225,0.1346153846153846,0.13,0,0
2026-05-05 16:30:00,P5,120,34,86,0.2833333333333333,2.85,0,0
2026-05-05 16:30:00,P6,300,16,284,0.05333333333333334,0.0,0,0
2026-05-05 17:00:00,P1,180,51,129,0.2833333333333333,0.0,0,0
2026-05-05 17:00:00,P2,140,39,101,0.2785714285714286,0.0,0,0
2026-05-05 17:00:00,P3,220,41,179,0.18636363636363637,0.0,0,0
2026-05-05 17:00:00,P4,260,34,226,0.13076923076923078,0.0,0,0
2026-05-05 17:00:00,P5,120,31,89,0.25833333333333336,0.0,0,0
2026-05-05 17:00:00,P6,300,30,270,0.1,0.25,0,0
2026-05-05 17:30:00,P1,180,51,129,0.2833333333333333,0.0,0,0
2026-05-05 17:30:00,P2,140,36,104,0.2571428571428571,0.0,0,0
2026-05-05 17:30:00,P3,220,44,176,0.2,0.0,0,0
2026-05-05 17:30:00,P4,260,48,212,0.18461538461538463,0.0,0,0
2026-05-05 17:30:00,P5,120,23,97,0.19166666666666668,0.0,0,0
2026-05-05 17:30:00,P6,300,16,284,0.05333333333333334,0.0,0,0
2026-05-05 18:00:00,P1,180,47,133,0.2611111111111111,0.0,0,0
2026-05-05 18:00:00,P2,140,34,106,0.24285714285714285,0.0,0,0
2026-05-05 18:00:00,P3,220,31,189,0.1409090909090909,0.0,0,0
2026-05-05 18:00:00,P4,260,28,232,0.1076923076923077,0.0,0,0
2026-05-05 18:00:00,P5,120,27,93,0.225,0.0,0,0
2026-05-05 18:00:00,P6,300,14,286,0.04666666666666667,0.0,0,0
2026-05-05 18:30:00,P1,180,42,138,0.23333333333333334,0.0,0,0
2026-05-05 18:30:00,P2,140,31,109,0.22142857142857142,0.19,0,0
2026-05-05 18:30:00,P3,220,39,181,0.17727272727272728,0.0,0,0
2026-05-05 18:30:00,P4,260,28,232,0.1076923076923077,0.0,0,0
2026-05-05 18:30:00,P5,120,23,97,0.19166666666666668,0.0,0,0
2026-05-05 18:30:00,P6,300,14,286,0.04666666666666667,1.27,0,0
2026-05-05 19:00:00,P1,180,43,137,0.2388888888888889,0.0,0,0
2026-05-05 19:00:00,P2,140,28,112,0.2,0.0,0,0
2026-05-05 19:00:00,P3,220,51,169,0.2318181818181818,0.0,1,0
2026-05-05 19:00:00,P4,260,12,248,0.046153846153846156,0.0,0,0
2026-05-05 19:00:00,P5,120,32,88,0.26666666666666666,0.0,1,0
2026-05-05 19:00:00,P6,300,6,294,0.02,0.0,0,0
2026-05-05 19:30:00,P1,180,37,143,0.20555555555555555,0.0,0,0
2026-05-05 19:30:00,P2,140,25,115,0.17857142857142858,0.0,0,0
2026-05-05 19:30:00,P3,220,40,180,0.18181818181818182,0.0,0,0
2026-05-05 19:30:00,P4,260,35,225,0.1346153846153846,0.0,0,0
2026-05-05 19:30:00,P5,120,22,98,0.18333333333333332,0.0,0,0
2026-05-05 19:30:00,P6,300,6,294,0.02,0.0,0,0
2026-05-05 20:00:00,P1,180,42,138,0.23333333333333334,0.0,0,0
2026-05-05 20:00:00,P2,140,23,117,0.16428571428571428,0.0,0,0
2026-05-05 20:00:00,P3,220,29,191,0.1318181818181818,0.0,0,0
2026-05-05 20:00:00,P4,260,31,229,0.11923076923076924,0.0,0,0
2026-05-05 20:00:00,P5,120,25,95,0.20833333333333334,0.0,0,0
2026-05-05 20:00:00,P6,300,6,294,0.02,0.57,0,0
2026-05-05 20:30:00,P1,180,40,140,0.2222222222222222,0.0,0,0
2026-05-05 20:30:00,P2,140,28,112,0.2,0.0,0,0
2026-05-05 20:30:00,P3,220,30,190,0.13636363636363635,0.0,0,0
2026-05-05 20:30:00,P4,260,19,241,0.07307692307692308,0.53,0,0
2026-05-05 20:30:00,P5,120,23,97,0.19166666666666668,0.0,0,0
2026-05-05 20:30:00,P6,300,6,294,0.02,0.0,0,0
2026-05-06 07:00:00,P1,180,59,121,0.3277777777777778,1.36,0,0
2026-05-06 07:00:00,P2,140,40,100,0.2857142857142857,0.0,0,0
2026-05-06 07:00:00,P3,220,50,170,0.22727272727272727,0.0,0,0
2026-05-06 07:00:00,P4,260,57,203,0.21923076923076923,0.0,0,0
2026-05-06 07:00:00,P5,120,35,85,0.2916666666666667,0.0,0,0
2026-05-06 07:00:00,P6,300,14,286,0.04666666666666667,0.72,0,0
2026-05-06 07:30:00,P1,180,76,104,0.4222222222222222,0.72,0,0
2026-05-06 07:30:00,P2,140,54,86,0.38571428571428573,0.0,0,0
2026-05-06 07:30:00,P3,220,62,158,0.2818181818181818,0.0,0,0
2026-05-06 07:30:00,P4,260,68,192,0.26153846153846155,0.0,0,0
2026-05-06 07:30:00,P5,120,34,86,0.2833333333333333,0.0,0,0
2026-05-06 07:30:00,P6,300,63,237,0.21,0.0,0,0
2026-05-06 08:00:00,P1,180,95,85,0.5277777777777778,0.0,0,0
2026-05-06 08:00:00,P2,140,70,70,0.5,0.69,0,0
2026-05-06 08:00:00,P3,220,89,131,0.40454545454545454,0.0,0,0
2026-05-06 08:00:00,P4,260,116,144,0.4461538461538462,1.37,0,0
2026-05-06 08:00:00,P5,120,63,57,0.525,0.18,0,0
2026-05-06 08:00:00,P6,300,96,204,0.32,0.0,0,0
2026-05-06 08:30:00,P1,180,127,53,0.7055555555555556,0.0,0,0
2026-05-06 08:30:00,P2,140,92,48,0.6571428571428571,0.0,0,0
2026-05-06 08:30:00,P3,220,129,91,0.5863636363636363,0.0,0,0
2026-05-06 08:30:00,P4,260,144,116,0.5538461538461539,1.78,0,0
2026-05-06 08:30:00,P5,120,73,47,0.6083333333333333,0.0,0,0
2026-05-06 08:30:00,P6,300,129,171,0.43,0.0,0,0
2026-05-06 09:00:00,P1,180,145,35,0.8055555555555556,0.0,0,0
2026-05-06 09:00:00,P2,140,115,25,0.8214285714285714,4.25,0,0
2026-05-06 09:00:00,P3,220,149,71,0.6772727272727272,0.0,0,0
2026-05-06 09:00:00,P4,260,169,91,0.65,0.0,0,0
2026-05-06 09:00:00,P5,120,92,28,0.7666666666666667,0.0,0,0
2026-05-06 09:00:00,P6,300,165,135,0.55,0.0,0,0
2026-05-06 09:30:00,P1,180,160,20,0.8888888888888888,0.0,0,0
2026-05-06 09:30:00,P2,140,117,23,0.8357142857142857,2.93,0,0
2026-05-06 09:30:00,P3,220,175,45,0.7954545454545454,1.67,0,0
2026-05-06 09:30:00,P4,260,190,70,0.7307692307692307,0.0,0,0
2026-05-06 09:30:00,P5,120,97,23,0.8083333333333333,0.0,0,0
2026-05-06 09:30:00,P6,300,210,90,0.7,0.0,0,0
2026-05-06 10:00:00,P1,180,148,32,0.8222222222222222,0.0,0,0
2026-05-06 10:00:00,P2,140,113,27,0.8071428571428572,0.0,0,0
2026-05-06 10:00:00,P3,220,167,53,0.759090909090909,0.0,0,0
2026-05-06 10:00:00,P4,260,183,77,0.7038461538461539,0.0,0,0
2026-05-06 10:00:00,P5,120,96,24,0.8,0.0,0,0
2026-05-06 10:00:00,P6,300,193,107,0.6433333333333333,0.0,0,0
2026-05-06 10:30:00,P1,180,140,40,0.7777777777777778,0.0,0,0
2026-05-06 10:30:00,P2,140,106,34,0.7571428571428571,3.78,0,0
2026-05-06 10:30:00,P3,220,153,67,0.6954545454545454,0.0,0,0
2026-05-06 10:30:00,P4,260,160,100,0.6153846153846154,1.16,0,0
2026-05-06 10:30:00,P5,120,94,26,0.7833333333333333,0.0,0,0
2026-05-06 10:30:00,P6,300,157,143,0.5233333333333333,0.0,0,0
2026-05-06 11:00:00,P1,180,122,58,0.6777777777777778,0.0,0,0
2026-05-06 11:00:00,P2,140,86,54,0.6142857142857143,1.79,0,0
2026-05-06 11:00:00,P3,220,129,91,0.5863636363636363,0.0,0,0
2026-05-06 11:00:00,P4,260,140,120,0.5384615384615384,0.0,0,0
2026-05-06 11:00:00,P5,120,83,37,0.6916666666666667,0.0,0,0
2026-05-06 11:00:00,P6,300,129,171,0.43,0.0,0,0
2026-05-06 11:30:00,P1,180,99,81,0.55,0.0,0,0
2026-05-06 11:30:00,P2,140,83,57,0.5928571428571429,2.27,0,0
2026-05-06 11:30:00,P3,220,122,98,0.5545454545454546,3.79,0,0
2026-05-06 11:30:00,P4,260,124,136,0.47692307692307695,0.0,0,0
2026-05-06 11:30:00,P5,120,72,48,0.6,0.0,0,0
2026-05-06 11:30:00,P6,300,118,182,0.3933333333333333,0.0,0,0
2026-05-06 12:00:00,P1,180,107,73,0.5944444444444444,1.09,0,0
2026-05-06 12:00:00,P2,140,74,66,0.5285714285714286,0.0,0,0
2026-05-06 12:00:00,P3,220,108,112,0.4909090909090909,0.0,0,0
2026-05-06 12:00:00,P4,260,115,145,0.4423076923076923,0.0,0,0
2026-05-06 12:00:00,P5,120,57,63,0.475,0.0,0,0
2026-05-06 12:00:00,P6,300,120,180,0.4,0.0,0,0
2026-05-06 12:30:00,P1,180,87,93,0.48333333333333334,0.0,0,0
2026-05-06 12:30:00,P2,140,64,76,0.45714285714285713,0.0,0,0
2026-05-06 12:30:00,P3,220,94,126,0.42727272727272725,2.29,0,0
2026-05-06 12:30:00,P4,260,96,164,0.36923076923076925,0.0,0,0
2026-05-06 12:30:00,P5,120,56,64,0.4666666666666667,1.88,0,0
2026-05-06 12:30:00,P6,300,72,228,0.24,4.51,0,0
2026-05-06 13:00:00,P1,180,82,98,0.45555555555555555,0.0,0,0
2026-05-06 13:00:00,P2,140,53,87,0.37857142857142856,0.0,0,0
2026-05-06 13:00:00,P3,220,84,136,0.38181818181818183,0.0,0,0
2026-05-06 13:00:00,P4,260,86,174,0.33076923076923076,0.0,0,0
2026-05-06 13:00:00,P5,120,49,71,0.4083333333333333,0.0,0,0
2026-05-06 13:00:00,P6,300,76,224,0.25333333333333335,0.0,0,0
2026-05-06 13:30:00,P1,180,75,105,0.4166666666666667,0.0,0,0
2026-05-06 13:30:00,P2,140,57,83,0.40714285714285714,0.0,0,0
2026-05-06 13:30:00,P3,220,77,143,0.35,0.0,0,0
2026-05-06 13:30:00,P4,260,81,179,0.31153846153846154,0.0,0,0
2026-05-06 13:30:00,P5,120,41,79,0.3416666666666667,0.0,0,0
2026-05-06 13:30:00,P6,300,74,226,0.24666666666666667,4.49,0,0
2026-05-06 14:00:00,P1,180,75,105,0.4166666666666667,0.0,0,0
2026-05-06 14:00:00,P2,140,48,92,0.34285714285714286,0.0,0,0
2026-05-06 14:00:00,P3,220,58,162,0.2636363636363636,0.0,0,0
2026-05-06 14:00:00,P4,260,44,216,0.16923076923076924,0.0,0,0
2026-05-06 14:00:00,P5,120,40,80,0.3333333333333333,0.0,0,0
2026-05-06 14:00:00,P6,300,56,244,0.18666666666666668,4.26,0,0
2026-05-06 14:30:00,P1,180,65,115,0.3611111111111111,0.0,0,0
2026-05-06 14:30:00,P2,140,41,99,0.29285714285714287,0.0,0,0
2026-05-06 14:30:00,P3,220,54,166,0.24545454545454545,0.0,0,0
2026-05-06 14:30:00,P4,260,63,197,0.2423076923076923,0.0,0,0
2026-05-06 14:30:00,P5,120,37,83,0.30833333333333335,0.0,0,0
2026-05-06 14:30:00,P6,300,49,251,0.16333333333333333,3.08,0,0
2026-05-06 15:00:00,P1,180,63,117,0.35,0.0,0,0
2026-05-06 15:00:00,P2,140,44,96,0.3142857142857143,0.0,0,0
2026-05-06 15:00:00,P3,220,66,154,0.3,0.0,0,0
2026-05-06 15:00:00,P4,260,63,197,0.2423076923076923,0.0,0,0
2026-05-06 15:00:00,P5,120,38,82,0.31666666666666665,0.0,0,0
2026-05-06 15:00:00,P6,300,41,259,0.13666666666666666,0.0,0,0
2026-05-06 15:30:00,P1,180,52,128,0.28888888888888886,0.0,0,0
2026-05-06 15:30:00,P2,140,46,94,0.32857142857142857,0.0,0,0
2026-05-06 15:30:00,P3,220,55,165,0.25,0.0,0,0
2026-05-06 15:30:00,P4,260,47,213,0.18076923076923077,0.0,0,0
2026-05-06 15:30:00,P5,120,37,83,0.30833333333333335,0.0,0,0
2026-05-06 15:30:00,P6,300,42,258,0.14,0.0,0,0
2026-05-06 16:00:00,P1,180,66,114,0.36666666666666664,0.0,0,0
2026-05-06 16:00:00,P2,140,35,105,0.25,0.0,0,0
2026-05-06 16:00:00,P3,220,64,156,0.2909090909090909,2.94,0,0
2026-05-06 16:00:00,P4,260,48,212,0.18461538461538463,0.58,0,0
2026-05-06 16:00:00,P5,120,34,86,0.2833333333333333,0.0,0,0
2026-05-06 16:00:00,P6,300,18,282,0.06,0.97,0,0
2026-05-06 16:30:00,P1,180,46,134,0.25555555555555554,0.55,0,0
2026-05-06 16:30:00,P2,140,39,101,0.2785714285714286,0.0,0,0
2026-05-06 16:30:00,P3,220,53,167,0.2409090909090909,0.0,0,0
2026-05-06 16:30:00,P4,260,54,206,0.2076923076923077,0.76,0,0
2026-05-06 16:30:00,P5,120,27,93,0.225,0.0,0,0
2026-05-06 16:30:00,P6,300,22,278,0.07333333333333333,0.0,0,0
2026-05-06 17:00:00,P1,180,53,127,0.29444444444444445,0.0,0,0
2026-05-06 17:00:00,P2,140,34,106,0.24285714285714285,0.0,0,0
2026-05-06 17:00:00,P3,220,39,181,0.17727272727272728,0.0,0,0
2026-05-06 17:00:00,P4,260,28,232,0.1076923076923077,0.0,0,0
2026-05-06 17:00:00,P5,120,34,86,0.2833333333333333,0.0,0,0
2026-05-06 17:00:00,P6,300,8,292,0.02666666666666667,0.0,0,0
2026-05-06 17:30:00,P1,180,50,130,0.2777777777777778,0.0,0,0
2026-05-06 17:30:00,P2,140,32,108,0.22857142857142856,0.75,0,0
2026-05-06 17:30:00,P3,220,48,172,0.21818181818181817,0.0,0,0
2026-05-06 17:30:00,P4,260,26,234,0.1,0.0,0,0
2026-05-06 17:30:00,P5,120,28,92,0.23333333333333334,0.87,0,0
2026-05-06 17:30:00,P6,300,7,293,0.023333333333333334,0.0,0,0
2026-05-06 18:00:00,P1,180,44,136,0.24444444444444444,5.22,0,0
2026-05-06 18:00:00,P2,140,45,95,0.32142857142857145,0.51,1,0
2026-05-06 18:00:00,P3,220,50,170,0.22727272727272727,2.16,0,0
2026-05-06 18:00:00,P4,260,34,226,0.13076923076923078,0.0,0,0
2026-05-06 18:00:00,P5,120,29,91,0.24166666666666667,0.0,0,0
2026-05-06 18:00:00,P6,300,15,285,0.05,0.0,0,0
2026-05-06 18:30:00,P1,180,46,134,0.25555555555555554,0.0,0,0
2026-05-06 18:30:00,P2,140,28,112,0.2,0.0,0,0
2026-05-06 18:30:00,P3,220,39,181,0.17727272727272728,0.11,0,0
2026-05-06 18:30:00,P4,260,25,235,0.09615384615384616,3.27,0,0
2026-05-06 18:30:00,P5,120,24,96,0.2,0.0,0,0
2026-05-06 18:30:00,P6,300,6,294,0.02,0.0,0,0
2026-05-06 19:00:00,P1,180,59,121,0.3277777777777778,0.0,1,0
2026-05-06 19:00:00,P2,140,32,108,0.22857142857142856,3.18,0,0
2026-05-06 19:00:00,P3,220,30,190,0.13636363636363635,0.0,0,0
2026-05-06 19:00:00,P4,260,20,240,0.07692307692307693,0.0,0,0
2026-05-06 19:00:00,P5,120,27,93,0.225,1.22,0,0
2026-05-06 19:00:00,P6,300,10,290,0.03333333333333333,0.0,0,0
2026-05-06 19:30:00,P1,180,40,140,0.2222222222222222,0.0,0,0
2026-05-06 19:30:00,P2,140,26,114,0.18571428571428572,0.0,0,0
2026-05-06 19:30:00,P3,220,34,186,0.15454545454545454,1.45,0,0
2026-05-06 19:30:00,P4,260,33,227,0.12692307692307692,0.0,0,0
2026-05-06 19:30:00,P5,120,21,99,0.175,0.0,0,0
2026-05-06 19:30:00,P6,300,6,294,0.02,1.04,0,0
2026-05-06 20:00:00,P1,180,48,132,0.26666666666666666,0.0,0,0
2026-05-06 20:00:00,P2,140,27,113,0.19285714285714287,0.0,0,0
2026-05-06 20:00:00,P3,220,33,187,0.15,0.0,0,0
2026-05-06 20:00:00,P4,260,26,234,0.1,0.0,0,0
2026-05-06 20:00:00,P5,120,23,97,0.19166666666666668,0.0,0,0
2026-05-06 20:00:00,P6,300,6,294,0.02,0.0,0,0
2026-05-06 20:30:00,P1,180,41,139,0.22777777777777777,0.59,0,0
2026-05-06 20:30:00,P2,140,26,114,0.18571428571428572,0.0,0,0
2026-05-06 20:30:00,P3,220,45,175,0.20454545454545456,2.42,0,0
2026-05-06 20:30:00,P4,260,24,236,0.09230769230769231,0.0,0,0
2026-05-06 20:30:00,P5,120,25,95,0.20833333333333334,0.0,0,0
